Gene,Phylogeographic tree,Name of species,Position in ASM,Bootstrap mean,Least-Square distance
../datasets/small_seq.fasta,WS10M,OM739053,4600_4799,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,4700_4899,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,4700_4899,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,4700_4899,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,4700_4899,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,4700_4899,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,4800_4999,85.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,4800_4999,85.0,2.44
../datasets/small_seq.fasta,QV2M,OM739053,4800_4999,85.0,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,4800_4999,85.0,3.41
../datasets/small_seq.fasta,WS10M,OM739053,4800_4999,85.0,3.58
../datasets/small_seq.fasta,test_var1,ON134852,4900_5099,82.0,2.59
../datasets/small_seq.fasta,test_var2,ON134852,4900_5099,82.0,2.54
../datasets/small_seq.fasta,QV2M,ON134852,4900_5099,82.0,3.44
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,4900_5099,82.0,2.66
../datasets/small_seq.fasta,WS10M,ON134852,4900_5099,82.0,3.84
../datasets/small_seq.fasta,test_var1,OM739053,5000_5199,100.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,5000_5199,100.0,2.44
../datasets/small_seq.fasta,QV2M,OM739053,5000_5199,100.0,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5000_5199,100.0,3.41
../datasets/small_seq.fasta,WS10M,OM739053,5000_5199,100.0,3.58
../datasets/small_seq.fasta,test_var1,OM739053,5100_5299,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,5100_5299,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,5100_5299,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5100_5299,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,5100_5299,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,5200_5399,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,5200_5399,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,5200_5399,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5200_5399,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,5200_5399,100.0,3.61
../datasets/small_seq.fasta,test_var1,ON134852,5300_5499,92.5,3.75
../datasets/small_seq.fasta,test_var2,ON134852,5300_5499,92.5,3.45
../datasets/small_seq.fasta,QV2M,ON134852,5300_5499,92.5,3.74
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,5300_5499,92.5,1.91
../datasets/small_seq.fasta,WS10M,ON134852,5300_5499,92.5,3.82
../datasets/small_seq.fasta,test_var1,OM739053,5400_5599,92.5,2.16
../datasets/small_seq.fasta,test_var2,OM739053,5400_5599,92.5,2.39
../datasets/small_seq.fasta,QV2M,OM739053,5400_5599,92.5,3.47
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5400_5599,92.5,3.38
../datasets/small_seq.fasta,WS10M,OM739053,5400_5599,92.5,3.52
../datasets/small_seq.fasta,test_var1,OM739053,5500_5699,86.5,2.2
../datasets/small_seq.fasta,test_var2,OM739053,5500_5699,86.5,2.43
../datasets/small_seq.fasta,QV2M,OM739053,5500_5699,86.5,3.5
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5500_5699,86.5,3.4
../datasets/small_seq.fasta,WS10M,OM739053,5500_5699,86.5,3.56
../datasets/small_seq.fasta,test_var1,OM739053,5600_5799,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,5600_5799,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,5600_5799,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5600_5799,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,5600_5799,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,5700_5899,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,5700_5899,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,5700_5899,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5700_5899,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,5700_5899,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,5800_5999,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,5800_5999,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,5800_5999,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,5800_5999,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,5800_5999,100.0,3.61
../datasets/small_seq.fasta,test_var1,ON134852,5900_6099,95.0,3.75
../datasets/small_seq.fasta,test_var2,ON134852,5900_6099,95.0,3.45
../datasets/small_seq.fasta,QV2M,ON134852,5900_6099,95.0,3.74
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,5900_6099,95.0,1.91
../datasets/small_seq.fasta,WS10M,ON134852,5900_6099,95.0,3.82
../datasets/small_seq.fasta,test_var1,ON134852,6000_6199,95.0,3.76
../datasets/small_seq.fasta,test_var2,ON134852,6000_6199,95.0,3.45
../datasets/small_seq.fasta,QV2M,ON134852,6000_6199,95.0,3.75
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,6000_6199,95.0,1.92
../datasets/small_seq.fasta,WS10M,ON134852,6000_6199,95.0,3.83
../datasets/small_seq.fasta,test_var1,OM739053,6100_6299,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,6100_6299,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,6100_6299,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6100_6299,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,6100_6299,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,6200_6399,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,6200_6399,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,6200_6399,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6200_6399,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,6200_6399,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,6300_6499,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,6300_6499,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,6300_6499,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6300_6499,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,6300_6499,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,6400_6599,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,6400_6599,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,6400_6599,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6400_6599,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,6400_6599,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,6500_6699,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,6500_6699,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,6500_6699,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6500_6699,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,6500_6699,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,6600_6799,84.0,2.19
../datasets/small_seq.fasta,test_var2,OM739053,6600_6799,84.0,2.43
../datasets/small_seq.fasta,QV2M,OM739053,6600_6799,84.0,3.5
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6600_6799,84.0,3.4
../datasets/small_seq.fasta,WS10M,OM739053,6600_6799,84.0,3.56
../datasets/small_seq.fasta,test_var1,OM739053,6700_6899,100.0,2.22
../datasets/small_seq.fasta,test_var2,OM739053,6700_6899,100.0,2.46
../datasets/small_seq.fasta,QV2M,OM739053,6700_6899,100.0,3.53
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,6700_6899,100.0,3.43
../datasets/small_seq.fasta,WS10M,OM739053,6700_6899,100.0,3.59
../datasets/small_seq.fasta,test_var1,ON134852,6800_6999,92.0,3.76
../datasets/small_seq.fasta,test_var2,ON134852,6800_6999,92.0,3.45
../datasets/small_seq.fasta,QV2M,ON134852,6800_6999,92.0,3.74
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,6800_6999,92.0,1.91
../datasets/small_seq.fasta,WS10M,ON134852,6800_6999,92.0,3.82
../datasets/small_seq.fasta,test_var1,ON134852,6900_7099,95.0,3.76
../datasets/small_seq.fasta,test_var2,ON134852,6900_7099,95.0,3.45
../datasets/small_seq.fasta,QV2M,ON134852,6900_7099,95.0,3.74
../datasets/small_seq.fasta,PRECTOTCORR,ON134852,6900_7099,95.0,1.91
../datasets/small_seq.fasta,WS10M,ON134852,6900_7099,95.0,3.82
../datasets/small_seq.fasta,test_var1,OM739053,7000_7199,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7000_7199,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7000_7199,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7000_7199,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7000_7199,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,7100_7299,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7100_7299,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7100_7299,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7100_7299,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7100_7299,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,7200_7399,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7200_7399,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7200_7399,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7200_7399,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7200_7399,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,7300_7499,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7300_7499,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7300_7499,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7300_7499,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7300_7499,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,7400_7599,87.0,2.22
../datasets/small_seq.fasta,test_var2,OM739053,7400_7599,87.0,2.46
../datasets/small_seq.fasta,QV2M,OM739053,7400_7599,87.0,3.53
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7400_7599,87.0,3.43
../datasets/small_seq.fasta,WS10M,OM739053,7400_7599,87.0,3.59
../datasets/small_seq.fasta,test_var1,OM739053,7500_7699,90.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,7500_7699,90.0,2.43
../datasets/small_seq.fasta,QV2M,OM739053,7500_7699,90.0,3.5
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7500_7699,90.0,3.4
../datasets/small_seq.fasta,WS10M,OM739053,7500_7699,90.0,3.56
../datasets/small_seq.fasta,test_var1,OM739053,7600_7799,100.0,2.22
../datasets/small_seq.fasta,test_var2,OM739053,7600_7799,100.0,2.46
../datasets/small_seq.fasta,QV2M,OM739053,7600_7799,100.0,3.54
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7600_7799,100.0,3.43
../datasets/small_seq.fasta,WS10M,OM739053,7600_7799,100.0,3.6
../datasets/small_seq.fasta,test_var1,OM739053,7700_7899,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7700_7899,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7700_7899,100.0,3.54
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7700_7899,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7700_7899,100.0,3.6
../datasets/small_seq.fasta,test_var1,OM739053,7800_7999,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7800_7999,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7800_7999,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7800_7999,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7800_7999,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,7900_8099,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,7900_8099,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,7900_8099,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,7900_8099,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,7900_8099,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8000_8199,89.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,8000_8199,89.0,2.44
../datasets/small_seq.fasta,QV2M,OM739053,8000_8199,89.0,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8000_8199,89.0,3.41
../datasets/small_seq.fasta,WS10M,OM739053,8000_8199,89.0,3.58
../datasets/small_seq.fasta,test_var1,OM739053,8100_8299,85.5,2.2
../datasets/small_seq.fasta,test_var2,OM739053,8100_8299,85.5,2.44
../datasets/small_seq.fasta,QV2M,OM739053,8100_8299,85.5,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8100_8299,85.5,3.41
../datasets/small_seq.fasta,WS10M,OM739053,8100_8299,85.5,3.58
../datasets/small_seq.fasta,test_var1,OM739053,8200_8399,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8200_8399,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8200_8399,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8200_8399,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8200_8399,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8300_8499,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8300_8499,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8300_8499,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8300_8499,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8300_8499,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8500_8699,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8500_8699,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8500_8699,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8500_8699,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8500_8699,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8400_8599,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8400_8599,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8400_8599,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8400_8599,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8400_8599,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8600_8799,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8600_8799,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8600_8799,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8600_8799,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8600_8799,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8700_8899,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8700_8899,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8700_8899,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8700_8899,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8700_8899,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8800_8999,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8800_8999,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8800_8999,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8800_8999,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8800_8999,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,8900_9099,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,8900_9099,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,8900_9099,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,8900_9099,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,8900_9099,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9000_9199,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9000_9199,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9000_9199,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9000_9199,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9000_9199,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9100_9299,83.0,2.19
../datasets/small_seq.fasta,test_var2,OM739053,9100_9299,83.0,2.4
../datasets/small_seq.fasta,QV2M,OM739053,9100_9299,83.0,3.47
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9100_9299,83.0,3.39
../datasets/small_seq.fasta,WS10M,OM739053,9100_9299,83.0,3.53
../datasets/small_seq.fasta,test_var1,OM739053,9200_9399,85.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,9200_9399,85.0,2.44
../datasets/small_seq.fasta,QV2M,OM739053,9200_9399,85.0,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9200_9399,85.0,3.41
../datasets/small_seq.fasta,WS10M,OM739053,9200_9399,85.0,3.58
../datasets/small_seq.fasta,test_var1,OM739053,9300_9499,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9300_9499,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9300_9499,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9300_9499,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9300_9499,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9400_9599,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9400_9599,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9400_9599,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9400_9599,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9400_9599,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9500_9699,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9500_9699,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9500_9699,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9500_9699,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9500_9699,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9600_9799,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9600_9799,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9600_9799,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9600_9799,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9600_9799,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9700_9899,83.0,2.22
../datasets/small_seq.fasta,test_var2,OM739053,9700_9899,83.0,2.46
../datasets/small_seq.fasta,QV2M,OM739053,9700_9899,83.0,3.53
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9700_9899,83.0,3.43
../datasets/small_seq.fasta,WS10M,OM739053,9700_9899,83.0,3.59
../datasets/small_seq.fasta,test_var1,OM739053,9800_9999,84.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9800_9999,84.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9800_9999,84.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9800_9999,84.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9800_9999,84.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,9900_10099,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,9900_10099,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,9900_10099,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,9900_10099,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,9900_10099,100.0,3.61
../datasets/small_seq.fasta,test_var1,OU471040,10000_10199,92.5,3.94
../datasets/small_seq.fasta,test_var2,OU471040,10000_10199,92.5,4.01
../datasets/small_seq.fasta,QV2M,OU471040,10000_10199,92.5,3.39
../datasets/small_seq.fasta,PRECTOTCORR,OU471040,10000_10199,92.5,3.33
../datasets/small_seq.fasta,WS10M,OU471040,10000_10199,92.5,2.98
../datasets/small_seq.fasta,test_var1,OU471040,10100_10299,93.0,3.94
../datasets/small_seq.fasta,test_var2,OU471040,10100_10299,93.0,4.01
../datasets/small_seq.fasta,QV2M,OU471040,10100_10299,93.0,3.39
../datasets/small_seq.fasta,PRECTOTCORR,OU471040,10100_10299,93.0,3.34
../datasets/small_seq.fasta,WS10M,OU471040,10100_10299,93.0,2.99
../datasets/small_seq.fasta,test_var1,OM739053,10200_10399,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,10200_10399,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,10200_10399,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,10200_10399,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,10200_10399,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,10300_10499,100.0,2.22
../datasets/small_seq.fasta,test_var2,OM739053,10300_10499,100.0,2.46
../datasets/small_seq.fasta,QV2M,OM739053,10300_10499,100.0,3.53
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,10300_10499,100.0,3.43
../datasets/small_seq.fasta,WS10M,OM739053,10300_10499,100.0,3.59
../datasets/small_seq.fasta,test_var1,OM739053,10400_10599,100.0,2.2
../datasets/small_seq.fasta,test_var2,OM739053,10400_10599,100.0,2.44
../datasets/small_seq.fasta,QV2M,OM739053,10400_10599,100.0,3.52
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,10400_10599,100.0,3.41
../datasets/small_seq.fasta,WS10M,OM739053,10400_10599,100.0,3.58
../datasets/small_seq.fasta,test_var1,OM739053,10500_10699,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,10500_10699,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,10500_10699,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,10500_10699,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,10500_10699,100.0,3.61
../datasets/small_seq.fasta,test_var1,OU471040,12000_12036,57.0,2.9
../datasets/small_seq.fasta,test_var2,OU471040,12000_12036,57.0,2.84
../datasets/small_seq.fasta,QV2M,OU471040,12000_12036,57.0,2.68
../datasets/small_seq.fasta,PRECTOTCORR,OU471040,12000_12036,57.0,2.78
../datasets/small_seq.fasta,WS10M,OU471040,12000_12036,57.0,0.78
../datasets/small_seq.fasta,test_var1,OM739053,10600_10799,100.0,2.23
../datasets/small_seq.fasta,test_var2,OM739053,10600_10799,100.0,2.47
../datasets/small_seq.fasta,QV2M,OM739053,10600_10799,100.0,3.55
../datasets/small_seq.fasta,PRECTOTCORR,OM739053,10600_10799,100.0,3.44
../datasets/small_seq.fasta,WS10M,OM739053,10600_10799,100.0,3.61
../datasets/small_seq.fasta,test_var1,OM739053,10700_10899,100.0,2.23
